DateTime,Currency,Impact,Event,Actual,Forecast,Previous,Detail
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-02T00:00:00-07:00,,,,,,,
2025-09-05T00:00:00-07:00,,,,,,,
2025-09-05T00:00:00-07:00,,,,,,,
2025-09-05T00:00:00-07:00,,,,,,,
2025-09-05T00:00:00-07:00,,,,,,,
2025-09-05T00:00:00-07:00,,,,,,,
2025-09-05T00:00:00-07:00,,,,,,,
2025-09-05T00:00:00-07:00,,,,,,,
2025-09-05T00:00:00-07:00,,,,,,,
2025-09-05T00:00:00-07:00,,,,,,,
2025-09-05T00:00:00-07:00,,,,,,,
2025-09-05T00:00:00-07:00,,,,,,,
2025-09-05T00:00:00-07:00,,,,,,,
2025-09-11T00:00:00-07:00,,,,,,,
2025-09-11T00:00:00-07:00,,,,,,,
2025-09-11T00:00:00-07:00,,,,,,,
2025-09-11T00:00:00-07:00,,,,,,,
2025-09-11T00:00:00-07:00,,,,,,,
